year,county,state,ag_district,yield,type,units
2010,KIMBALL,NEBRASKA,NORTHWEST,2772000.0,"wheat, winter - production, measured in bu",bu
2010,KIMBALL,NEBRASKA,NORTHWEST,29.8,"wheat, winter - yield, measured in bu / acre",bu_acre
2010,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2010,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres planted",acres
2010,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - production, measured in bu",bu
2010,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
2010,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres harvested",acres
2010,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres planted",acres
2010,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - production, measured in bu",bu
2010,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
2010,KIMBALL,NEBRASKA,NORTHWEST,1568.4444113042002,rangeland,lb_acre
2009,KIMBALL,NEBRASKA,NORTHWEST,106800.0,"wheat, winter - acres harvested",acres
2009,KIMBALL,NEBRASKA,NORTHWEST,110800.0,"wheat, winter - acres planted",acres
2009,KIMBALL,NEBRASKA,NORTHWEST,2911800.0,"wheat, winter - production, measured in bu",bu
2009,KIMBALL,NEBRASKA,NORTHWEST,27.5,"wheat, winter - yield, measured in bu / acre",bu_acre
2009,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2009,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres planted",acres
2009,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - production, measured in bu",bu
2009,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
2009,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres harvested",acres
2009,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres planted",acres
2009,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - production, measured in bu",bu
2009,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
2009,KIMBALL,NEBRASKA,NORTHWEST,1688.6536774002,rangeland,lb_acre
2008,KIMBALL,NEBRASKA,NORTHWEST,110100.0,"wheat, winter - acres harvested",acres
2008,KIMBALL,NEBRASKA,NORTHWEST,111900.0,"wheat, winter - acres planted",acres
2008,KIMBALL,NEBRASKA,NORTHWEST,2791600.0,"wheat, winter - production, measured in bu",bu
2008,KIMBALL,NEBRASKA,NORTHWEST,25.5,"wheat, winter - yield, measured in bu / acre",bu_acre
2008,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2008,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres planted",acres
2008,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - production, measured in bu",bu
2008,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
2008,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres harvested",acres
2008,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres planted",acres
2008,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - production, measured in bu",bu
2008,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
2008,KIMBALL,NEBRASKA,NORTHWEST,1076.6563502125,rangeland,lb_acre
2007,KIMBALL,NEBRASKA,NORTHWEST,105500.0,"wheat, winter - acres harvested",acres
2007,KIMBALL,NEBRASKA,NORTHWEST,110200.0,"wheat, winter - acres planted",acres
2007,KIMBALL,NEBRASKA,NORTHWEST,2557500.0,"wheat, winter - production, measured in bu",bu
2007,KIMBALL,NEBRASKA,NORTHWEST,24.2,"wheat, winter - yield, measured in bu / acre",bu_acre
2007,KIMBALL,NEBRASKA,NORTHWEST,5500.0,"wheat, winter, irrigated - acres harvested",acres
2007,KIMBALL,NEBRASKA,NORTHWEST,6200.0,"wheat, winter, irrigated - acres planted",acres
2007,KIMBALL,NEBRASKA,NORTHWEST,357500.0,"wheat, winter, irrigated - production, measured in bu",bu
2007,KIMBALL,NEBRASKA,NORTHWEST,65.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
2007,KIMBALL,NEBRASKA,NORTHWEST,100000.0,"wheat, winter, non-irrigated - acres harvested",acres
2007,KIMBALL,NEBRASKA,NORTHWEST,104000.0,"wheat, winter, non-irrigated - acres planted",acres
2007,KIMBALL,NEBRASKA,NORTHWEST,2200000.0,"wheat, winter, non-irrigated - production, measured in bu",bu
2007,KIMBALL,NEBRASKA,NORTHWEST,22.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
2007,KIMBALL,NEBRASKA,NORTHWEST,1234.7154144305,rangeland,lb_acre
2006,KIMBALL,NEBRASKA,NORTHWEST,104600.0,"wheat, winter - acres harvested",acres
2006,KIMBALL,NEBRASKA,NORTHWEST,108000.0,"wheat, winter - acres planted",acres
2006,KIMBALL,NEBRASKA,NORTHWEST,2220800.0,"wheat, winter - production, measured in bu",bu
2006,KIMBALL,NEBRASKA,NORTHWEST,21.2,"wheat, winter - yield, measured in bu / acre",bu_acre
2006,KIMBALL,NEBRASKA,NORTHWEST,4600.0,"wheat, winter, irrigated - acres harvested",acres
2006,KIMBALL,NEBRASKA,NORTHWEST,5000.0,"wheat, winter, irrigated - acres planted",acres
2006,KIMBALL,NEBRASKA,NORTHWEST,220800.0,"wheat, winter, irrigated - production, measured in bu",bu
2006,KIMBALL,NEBRASKA,NORTHWEST,48.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
2006,KIMBALL,NEBRASKA,NORTHWEST,100000.0,"wheat, winter, non-irrigated - acres harvested",acres
2006,KIMBALL,NEBRASKA,NORTHWEST,103000.0,"wheat, winter, non-irrigated - acres planted",acres
2006,KIMBALL,NEBRASKA,NORTHWEST,2000000.0,"wheat, winter, non-irrigated - production, measured in bu",bu
2006,KIMBALL,NEBRASKA,NORTHWEST,20.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
2006,KIMBALL,NEBRASKA,NORTHWEST,863.0750807117599,rangeland,lb_acre
2005,KIMBALL,NEBRASKA,NORTHWEST,110400.0,"wheat, winter - acres harvested",acres
2005,KIMBALL,NEBRASKA,NORTHWEST,112000.0,"wheat, winter - acres planted",acres
2005,KIMBALL,NEBRASKA,NORTHWEST,2841700.0,"wheat, winter - production, measured in bu",bu
2005,KIMBALL,NEBRASKA,NORTHWEST,25.7,"wheat, winter - yield, measured in bu / acre",bu_acre
2005,KIMBALL,NEBRASKA,NORTHWEST,4300.0,"wheat, winter, irrigated - acres harvested",acres
2005,KIMBALL,NEBRASKA,NORTHWEST,4500.0,"wheat, winter, irrigated - acres planted",acres
2005,KIMBALL,NEBRASKA,NORTHWEST,189200.0,"wheat, winter, irrigated - production, measured in bu",bu
2005,KIMBALL,NEBRASKA,NORTHWEST,44.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
2005,KIMBALL,NEBRASKA,NORTHWEST,106100.0,"wheat, winter, non-irrigated - acres harvested",acres
2005,KIMBALL,NEBRASKA,NORTHWEST,107500.0,"wheat, winter, non-irrigated - acres planted",acres
2005,KIMBALL,NEBRASKA,NORTHWEST,2652500.0,"wheat, winter, non-irrigated - production, measured in bu",bu
2005,KIMBALL,NEBRASKA,NORTHWEST,25.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
2005,KIMBALL,NEBRASKA,NORTHWEST,1592.2537546468,rangeland,lb_acre
2004,KIMBALL,NEBRASKA,NORTHWEST,105700.0,"wheat, winter - acres harvested",acres
2004,KIMBALL,NEBRASKA,NORTHWEST,110000.0,"wheat, winter - acres planted",acres
2004,KIMBALL,NEBRASKA,NORTHWEST,2881600.0,"wheat, winter - production, measured in bu",bu
2004,KIMBALL,NEBRASKA,NORTHWEST,27.3,"wheat, winter - yield, measured in bu / acre",bu_acre
2004,KIMBALL,NEBRASKA,NORTHWEST,4600.0,"wheat, winter, irrigated - acres harvested",acres
2004,KIMBALL,NEBRASKA,NORTHWEST,4700.0,"wheat, winter, irrigated - acres planted",acres
2004,KIMBALL,NEBRASKA,NORTHWEST,253000.0,"wheat, winter, irrigated - production, measured in bu",bu
2004,KIMBALL,NEBRASKA,NORTHWEST,55.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
2004,KIMBALL,NEBRASKA,NORTHWEST,101100.0,"wheat, winter, non-irrigated - acres harvested",acres
2004,KIMBALL,NEBRASKA,NORTHWEST,105300.0,"wheat, winter, non-irrigated - acres planted",acres
2004,KIMBALL,NEBRASKA,NORTHWEST,2628600.0,"wheat, winter, non-irrigated - production, measured in bu",bu
2004,KIMBALL,NEBRASKA,NORTHWEST,26.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
2004,KIMBALL,NEBRASKA,NORTHWEST,1063.8677094972,rangeland,lb_acre
2003,KIMBALL,NEBRASKA,NORTHWEST,107700.0,"wheat, winter - acres harvested",acres
2003,KIMBALL,NEBRASKA,NORTHWEST,115000.0,"wheat, winter - acres planted",acres
2003,KIMBALL,NEBRASKA,NORTHWEST,3020700.0,"wheat, winter - production, measured in bu",bu
2003,KIMBALL,NEBRASKA,NORTHWEST,28.0,"wheat, winter - yield, measured in bu / acre",bu_acre
2003,KIMBALL,NEBRASKA,NORTHWEST,4700.0,"wheat, winter, irrigated - acres harvested",acres
2003,KIMBALL,NEBRASKA,NORTHWEST,5400.0,"wheat, winter, irrigated - acres planted",acres
2003,KIMBALL,NEBRASKA,NORTHWEST,239700.0,"wheat, winter, irrigated - production, measured in bu",bu
2003,KIMBALL,NEBRASKA,NORTHWEST,51.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
2003,KIMBALL,NEBRASKA,NORTHWEST,103000.0,"wheat, winter, non-irrigated - acres harvested",acres
2003,KIMBALL,NEBRASKA,NORTHWEST,109600.0,"wheat, winter, non-irrigated - acres planted",acres
2003,KIMBALL,NEBRASKA,NORTHWEST,2781000.0,"wheat, winter, non-irrigated - production, measured in bu",bu
2003,KIMBALL,NEBRASKA,NORTHWEST,27.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
2003,KIMBALL,NEBRASKA,NORTHWEST,1667.3625083586999,rangeland,lb_acre
2002,KIMBALL,NEBRASKA,NORTHWEST,92500.0,"wheat, winter - acres harvested",acres
2002,KIMBALL,NEBRASKA,NORTHWEST,102000.0,"wheat, winter - acres planted",acres
2002,KIMBALL,NEBRASKA,NORTHWEST,1704500.0,"wheat, winter - production, measured in bu",bu
2002,KIMBALL,NEBRASKA,NORTHWEST,18.4,"wheat, winter - yield, measured in bu / acre",bu_acre
2002,KIMBALL,NEBRASKA,NORTHWEST,4000.0,"wheat, winter, irrigated - acres harvested",acres
2002,KIMBALL,NEBRASKA,NORTHWEST,4400.0,"wheat, winter, irrigated - acres planted",acres
2002,KIMBALL,NEBRASKA,NORTHWEST,200000.0,"wheat, winter, irrigated - production, measured in bu",bu
2002,KIMBALL,NEBRASKA,NORTHWEST,50.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
2002,KIMBALL,NEBRASKA,NORTHWEST,88500.0,"wheat, winter, non-irrigated - acres harvested",acres
2002,KIMBALL,NEBRASKA,NORTHWEST,97600.0,"wheat, winter, non-irrigated - acres planted",acres
2002,KIMBALL,NEBRASKA,NORTHWEST,1504500.0,"wheat, winter, non-irrigated - production, measured in bu",bu
2002,KIMBALL,NEBRASKA,NORTHWEST,17.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
2002,KIMBALL,NEBRASKA,NORTHWEST,720.90784982935,rangeland,lb_acre
2001,KIMBALL,NEBRASKA,NORTHWEST,97200.0,"wheat, winter - acres harvested",acres
2001,KIMBALL,NEBRASKA,NORTHWEST,107000.0,"wheat, winter - acres planted",acres
2001,KIMBALL,NEBRASKA,NORTHWEST,2628600.0,"wheat, winter - production, measured in bu",bu
2001,KIMBALL,NEBRASKA,NORTHWEST,27.0,"wheat, winter - yield, measured in bu / acre",bu_acre
2001,KIMBALL,NEBRASKA,NORTHWEST,10200.0,"wheat, winter, irrigated - acres harvested",acres
2001,KIMBALL,NEBRASKA,NORTHWEST,11600.0,"wheat, winter, irrigated - acres planted",acres
2001,KIMBALL,NEBRASKA,NORTHWEST,540600.0,"wheat, winter, irrigated - production, measured in bu",bu
2001,KIMBALL,NEBRASKA,NORTHWEST,53.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
2001,KIMBALL,NEBRASKA,NORTHWEST,87000.0,"wheat, winter, non-irrigated - acres harvested",acres
2001,KIMBALL,NEBRASKA,NORTHWEST,95400.0,"wheat, winter, non-irrigated - acres planted",acres
2001,KIMBALL,NEBRASKA,NORTHWEST,2088000.0,"wheat, winter, non-irrigated - production, measured in bu",bu
2001,KIMBALL,NEBRASKA,NORTHWEST,24.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
2001,KIMBALL,NEBRASKA,NORTHWEST,1525.7386650810001,rangeland,lb_acre
2000,KIMBALL,NEBRASKA,NORTHWEST,97800.0,"wheat, winter - acres harvested",acres
2000,KIMBALL,NEBRASKA,NORTHWEST,113000.0,"wheat, winter - acres planted",acres
2000,KIMBALL,NEBRASKA,NORTHWEST,2184300.0,"wheat, winter - production, measured in bu",bu
2000,KIMBALL,NEBRASKA,NORTHWEST,22.3,"wheat, winter - yield, measured in bu / acre",bu_acre
2000,KIMBALL,NEBRASKA,NORTHWEST,4500.0,"wheat, winter, irrigated - acres harvested",acres
2000,KIMBALL,NEBRASKA,NORTHWEST,5500.0,"wheat, winter, irrigated - acres planted",acres
2000,KIMBALL,NEBRASKA,NORTHWEST,225000.0,"wheat, winter, irrigated - production, measured in bu",bu
2000,KIMBALL,NEBRASKA,NORTHWEST,50.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
2000,KIMBALL,NEBRASKA,NORTHWEST,93300.0,"wheat, winter, non-irrigated - acres harvested",acres
2000,KIMBALL,NEBRASKA,NORTHWEST,107500.0,"wheat, winter, non-irrigated - acres planted",acres
2000,KIMBALL,NEBRASKA,NORTHWEST,1959300.0,"wheat, winter, non-irrigated - production, measured in bu",bu
2000,KIMBALL,NEBRASKA,NORTHWEST,21.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
2000,KIMBALL,NEBRASKA,NORTHWEST,699.0329629353399,rangeland,lb_acre
1999,KIMBALL,NEBRASKA,NORTHWEST,99200.0,"wheat, winter - acres harvested",acres
1999,KIMBALL,NEBRASKA,NORTHWEST,136000.0,"wheat, winter - acres planted",acres
1999,KIMBALL,NEBRASKA,NORTHWEST,3026000.0,"wheat, winter - production, measured in bu",bu
1999,KIMBALL,NEBRASKA,NORTHWEST,30.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1999,KIMBALL,NEBRASKA,NORTHWEST,5400.0,"wheat, winter, irrigated - acres harvested",acres
1999,KIMBALL,NEBRASKA,NORTHWEST,6500.0,"wheat, winter, irrigated - acres planted",acres
1999,KIMBALL,NEBRASKA,NORTHWEST,399600.0,"wheat, winter, irrigated - production, measured in bu",bu
1999,KIMBALL,NEBRASKA,NORTHWEST,74.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
1999,KIMBALL,NEBRASKA,NORTHWEST,93800.0,"wheat, winter, non-irrigated - acres harvested",acres
1999,KIMBALL,NEBRASKA,NORTHWEST,129500.0,"wheat, winter, non-irrigated - acres planted",acres
1999,KIMBALL,NEBRASKA,NORTHWEST,2626400.0,"wheat, winter, non-irrigated - production, measured in bu",bu
1999,KIMBALL,NEBRASKA,NORTHWEST,28.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
1999,KIMBALL,NEBRASKA,NORTHWEST,1095.2175839027,rangeland,lb_acre
1998,KIMBALL,NEBRASKA,NORTHWEST,122300.0,"wheat, winter - acres harvested",acres
1998,KIMBALL,NEBRASKA,NORTHWEST,129000.0,"wheat, winter - acres planted",acres
1998,KIMBALL,NEBRASKA,NORTHWEST,3913600.0,"wheat, winter - production, measured in bu",bu
1998,KIMBALL,NEBRASKA,NORTHWEST,32.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1998,KIMBALL,NEBRASKA,NORTHWEST,8700.0,"wheat, winter, irrigated - acres harvested",acres
1998,KIMBALL,NEBRASKA,NORTHWEST,9200.0,"wheat, winter, irrigated - acres planted",acres
1998,KIMBALL,NEBRASKA,NORTHWEST,518000.0,"wheat, winter, irrigated - production, measured in bu",bu
1998,KIMBALL,NEBRASKA,NORTHWEST,59.5,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
1998,KIMBALL,NEBRASKA,NORTHWEST,113600.0,"wheat, winter, non-irrigated - acres harvested",acres
1998,KIMBALL,NEBRASKA,NORTHWEST,119800.0,"wheat, winter, non-irrigated - acres planted",acres
1998,KIMBALL,NEBRASKA,NORTHWEST,3395600.0,"wheat, winter, non-irrigated - production, measured in bu",bu
1998,KIMBALL,NEBRASKA,NORTHWEST,29.9,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
1998,KIMBALL,NEBRASKA,NORTHWEST,917.20118565211,rangeland,lb_acre
1997,KIMBALL,NEBRASKA,NORTHWEST,115800.0,"wheat, winter - acres harvested",acres
1997,KIMBALL,NEBRASKA,NORTHWEST,127000.0,"wheat, winter - acres planted",acres
1997,KIMBALL,NEBRASKA,NORTHWEST,2752200.0,"wheat, winter - production, measured in bu",bu
1997,KIMBALL,NEBRASKA,NORTHWEST,23.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1997,KIMBALL,NEBRASKA,NORTHWEST,7400.0,"wheat, winter, irrigated - acres harvested",acres
1997,KIMBALL,NEBRASKA,NORTHWEST,9900.0,"wheat, winter, irrigated - acres planted",acres
1997,KIMBALL,NEBRASKA,NORTHWEST,259000.0,"wheat, winter, irrigated - production, measured in bu",bu
1997,KIMBALL,NEBRASKA,NORTHWEST,35.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
1997,KIMBALL,NEBRASKA,NORTHWEST,108400.0,"wheat, winter, non-irrigated - acres harvested",acres
1997,KIMBALL,NEBRASKA,NORTHWEST,117100.0,"wheat, winter, non-irrigated - acres planted",acres
1997,KIMBALL,NEBRASKA,NORTHWEST,2493200.0,"wheat, winter, non-irrigated - production, measured in bu",bu
1997,KIMBALL,NEBRASKA,NORTHWEST,23.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
1997,KIMBALL,NEBRASKA,NORTHWEST,1129.96698184,rangeland,lb_acre
1996,KIMBALL,NEBRASKA,NORTHWEST,125400.0,"wheat, winter - acres harvested",acres
1996,KIMBALL,NEBRASKA,NORTHWEST,142000.0,"wheat, winter - acres planted",acres
1996,KIMBALL,NEBRASKA,NORTHWEST,3367700.0,"wheat, winter - production, measured in bu",bu
1996,KIMBALL,NEBRASKA,NORTHWEST,26.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1996,KIMBALL,NEBRASKA,NORTHWEST,3700.0,"wheat, winter, irrigated - acres harvested",acres
1996,KIMBALL,NEBRASKA,NORTHWEST,4700.0,"wheat, winter, irrigated - acres planted",acres
1996,KIMBALL,NEBRASKA,NORTHWEST,203500.0,"wheat, winter, irrigated - production, measured in bu",bu
1996,KIMBALL,NEBRASKA,NORTHWEST,55.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
1996,KIMBALL,NEBRASKA,NORTHWEST,121700.0,"wheat, winter, non-irrigated - acres harvested",acres
1996,KIMBALL,NEBRASKA,NORTHWEST,137300.0,"wheat, winter, non-irrigated - acres planted",acres
1996,KIMBALL,NEBRASKA,NORTHWEST,3164200.0,"wheat, winter, non-irrigated - production, measured in bu",bu
1996,KIMBALL,NEBRASKA,NORTHWEST,26.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
1996,KIMBALL,NEBRASKA,NORTHWEST,944.84254870985,rangeland,lb_acre
1995,KIMBALL,NEBRASKA,NORTHWEST,138300.0,"wheat, winter - acres harvested",acres
1995,KIMBALL,NEBRASKA,NORTHWEST,139000.0,"wheat, winter - acres planted",acres
1995,KIMBALL,NEBRASKA,NORTHWEST,4670400.0,"wheat, winter - production, measured in bu",bu
1995,KIMBALL,NEBRASKA,NORTHWEST,33.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1995,KIMBALL,NEBRASKA,NORTHWEST,4700.0,"wheat, winter, irrigated - acres harvested",acres
1995,KIMBALL,NEBRASKA,NORTHWEST,4800.0,"wheat, winter, irrigated - acres planted",acres
1995,KIMBALL,NEBRASKA,NORTHWEST,272600.0,"wheat, winter, irrigated - production, measured in bu",bu
1995,KIMBALL,NEBRASKA,NORTHWEST,58.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
1995,KIMBALL,NEBRASKA,NORTHWEST,133600.0,"wheat, winter, non-irrigated - acres harvested",acres
1995,KIMBALL,NEBRASKA,NORTHWEST,134200.0,"wheat, winter, non-irrigated - acres planted",acres
1995,KIMBALL,NEBRASKA,NORTHWEST,4397800.0,"wheat, winter, non-irrigated - production, measured in bu",bu
1995,KIMBALL,NEBRASKA,NORTHWEST,32.9,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
1995,KIMBALL,NEBRASKA,NORTHWEST,1343.1280147002,rangeland,lb_acre
1994,KIMBALL,NEBRASKA,NORTHWEST,136500.0,"wheat, winter - acres harvested",acres
1994,KIMBALL,NEBRASKA,NORTHWEST,141000.0,"wheat, winter - acres planted",acres
1994,KIMBALL,NEBRASKA,NORTHWEST,3235100.0,"wheat, winter - production, measured in bu",bu
1994,KIMBALL,NEBRASKA,NORTHWEST,23.7,"wheat, winter - yield, measured in bu / acre",bu_acre
1994,KIMBALL,NEBRASKA,NORTHWEST,3200.0,"wheat, winter, irrigated - acres harvested",acres
1994,KIMBALL,NEBRASKA,NORTHWEST,3900.0,"wheat, winter, irrigated - acres planted",acres
1994,KIMBALL,NEBRASKA,NORTHWEST,169600.0,"wheat, winter, irrigated - production, measured in bu",bu
1994,KIMBALL,NEBRASKA,NORTHWEST,53.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
1994,KIMBALL,NEBRASKA,NORTHWEST,133300.0,"wheat, winter, non-irrigated - acres harvested",acres
1994,KIMBALL,NEBRASKA,NORTHWEST,137100.0,"wheat, winter, non-irrigated - acres planted",acres
1994,KIMBALL,NEBRASKA,NORTHWEST,3065500.0,"wheat, winter, non-irrigated - production, measured in bu",bu
1994,KIMBALL,NEBRASKA,NORTHWEST,23.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
1994,KIMBALL,NEBRASKA,NORTHWEST,703.31477740366,rangeland,lb_acre
1993,KIMBALL,NEBRASKA,NORTHWEST,137000.0,"wheat, winter - acres harvested",acres
1993,KIMBALL,NEBRASKA,NORTHWEST,147000.0,"wheat, winter - acres planted",acres
1993,KIMBALL,NEBRASKA,NORTHWEST,4082400.0,"wheat, winter - production, measured in bu",bu
1993,KIMBALL,NEBRASKA,NORTHWEST,29.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1993,KIMBALL,NEBRASKA,NORTHWEST,4300.0,"wheat, winter, irrigated - acres harvested",acres
1993,KIMBALL,NEBRASKA,NORTHWEST,4900.0,"wheat, winter, irrigated - acres planted",acres
1993,KIMBALL,NEBRASKA,NORTHWEST,236500.0,"wheat, winter, irrigated - production, measured in bu",bu
1993,KIMBALL,NEBRASKA,NORTHWEST,55.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
1993,KIMBALL,NEBRASKA,NORTHWEST,132700.0,"wheat, winter, non-irrigated - acres harvested",acres
1993,KIMBALL,NEBRASKA,NORTHWEST,142100.0,"wheat, winter, non-irrigated - acres planted",acres
1993,KIMBALL,NEBRASKA,NORTHWEST,3845900.0,"wheat, winter, non-irrigated - production, measured in bu",bu
1993,KIMBALL,NEBRASKA,NORTHWEST,29.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
1993,KIMBALL,NEBRASKA,NORTHWEST,903.31853962066,rangeland,lb_acre
1992,KIMBALL,NEBRASKA,NORTHWEST,116100.0,"wheat, winter - acres harvested",acres
1992,KIMBALL,NEBRASKA,NORTHWEST,139000.0,"wheat, winter - acres planted",acres
1992,KIMBALL,NEBRASKA,NORTHWEST,2712200.0,"wheat, winter - production, measured in bu",bu
1992,KIMBALL,NEBRASKA,NORTHWEST,23.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1992,KIMBALL,NEBRASKA,NORTHWEST,4200.0,"wheat, winter, irrigated - acres harvested",acres
1992,KIMBALL,NEBRASKA,NORTHWEST,4600.0,"wheat, winter, irrigated - acres planted",acres
1992,KIMBALL,NEBRASKA,NORTHWEST,243600.0,"wheat, winter, irrigated - production, measured in bu",bu
1992,KIMBALL,NEBRASKA,NORTHWEST,58.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
1992,KIMBALL,NEBRASKA,NORTHWEST,111900.0,"wheat, winter, non-irrigated - acres harvested",acres
1992,KIMBALL,NEBRASKA,NORTHWEST,134400.0,"wheat, winter, non-irrigated - acres planted",acres
1992,KIMBALL,NEBRASKA,NORTHWEST,2468600.0,"wheat, winter, non-irrigated - production, measured in bu",bu
1992,KIMBALL,NEBRASKA,NORTHWEST,22.1,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
1992,KIMBALL,NEBRASKA,NORTHWEST,798.84757557617,rangeland,lb_acre
1991,KIMBALL,NEBRASKA,NORTHWEST,126900.0,"wheat, winter - acres harvested",acres
1991,KIMBALL,NEBRASKA,NORTHWEST,139000.0,"wheat, winter - acres planted",acres
1991,KIMBALL,NEBRASKA,NORTHWEST,2997900.0,"wheat, winter - production, measured in bu",bu
1991,KIMBALL,NEBRASKA,NORTHWEST,23.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1991,KIMBALL,NEBRASKA,NORTHWEST,3800.0,"wheat, winter, irrigated - acres harvested",acres
1991,KIMBALL,NEBRASKA,NORTHWEST,4300.0,"wheat, winter, irrigated - acres planted",acres
1991,KIMBALL,NEBRASKA,NORTHWEST,171000.0,"wheat, winter, irrigated - production, measured in bu",bu
1991,KIMBALL,NEBRASKA,NORTHWEST,45.0,"wheat, winter, irrigated - yield, measured in bu / acre",bu_acre
1991,KIMBALL,NEBRASKA,NORTHWEST,123100.0,"wheat, winter, non-irrigated - acres harvested",acres
1991,KIMBALL,NEBRASKA,NORTHWEST,134700.0,"wheat, winter, non-irrigated - acres planted",acres
1991,KIMBALL,NEBRASKA,NORTHWEST,2826900.0,"wheat, winter, non-irrigated - production, measured in bu",bu
1991,KIMBALL,NEBRASKA,NORTHWEST,23.0,"wheat, winter, non-irrigated - yield, measured in bu / acre",bu_acre
1991,KIMBALL,NEBRASKA,NORTHWEST,1186.2201828045,rangeland,lb_acre
1990,KIMBALL,NEBRASKA,NORTHWEST,131000.0,"wheat, winter - acres harvested",acres
1990,KIMBALL,NEBRASKA,NORTHWEST,144000.0,"wheat, winter - acres planted",acres
1990,KIMBALL,NEBRASKA,NORTHWEST,3244900.0,"wheat, winter - production, measured in bu",bu
