year,county,state,ag_district,yield,type,units
2005,KIMBALL,NEBRASKA,NORTHWEST,25.7,"wheat, winter - yield, measured in bu / acre",bu_acre
2005,MORRILL,NEBRASKA,NORTHWEST,37.4,"wheat, winter - yield, measured in bu / acre",bu_acre
2004,CHEYENNE*,NEBRASKA,NORTHWEST,34.4,"wheat, winter - yield, measured in bu / acre",bu_acre
2004,DEUEL,NEBRASKA,NORTHWEST,37.7,"wheat, winter - yield, measured in bu / acre",bu_acre
2004,GARDEN,NEBRASKA,NORTHWEST,40.8,"wheat, winter - yield, measured in bu / acre",bu_acre
2004,KIMBALL,NEBRASKA,NORTHWEST,27.3,"wheat, winter - yield, measured in bu / acre",bu_acre
2004,MORRILL,NEBRASKA,NORTHWEST,42.1,"wheat, winter - yield, measured in bu / acre",bu_acre
2003,CHEYENNE*,NEBRASKA,NORTHWEST,40.4,"wheat, winter - yield, measured in bu / acre",bu_acre
2003,DEUEL,NEBRASKA,NORTHWEST,46.3,"wheat, winter - yield, measured in bu / acre",bu_acre
2003,GARDEN,NEBRASKA,NORTHWEST,54.9,"wheat, winter - yield, measured in bu / acre",bu_acre
2003,KIMBALL,NEBRASKA,NORTHWEST,28.0,"wheat, winter - yield, measured in bu / acre",bu_acre
2003,MORRILL,NEBRASKA,NORTHWEST,47.2,"wheat, winter - yield, measured in bu / acre",bu_acre
2002,CHEYENNE*,NEBRASKA,NORTHWEST,23.6,"wheat, winter - yield, measured in bu / acre",bu_acre
2002,DEUEL,NEBRASKA,NORTHWEST,24.6,"wheat, winter - yield, measured in bu / acre",bu_acre
2002,GARDEN,NEBRASKA,NORTHWEST,30.1,"wheat, winter - yield, measured in bu / acre",bu_acre
2002,KIMBALL,NEBRASKA,NORTHWEST,18.4,"wheat, winter - yield, measured in bu / acre",bu_acre
2002,MORRILL,NEBRASKA,NORTHWEST,31.7,"wheat, winter - yield, measured in bu / acre",bu_acre
2001,CHEYENNE*,NEBRASKA,NORTHWEST,29.8,"wheat, winter - yield, measured in bu / acre",bu_acre
2001,DEUEL,NEBRASKA,NORTHWEST,30.1,"wheat, winter - yield, measured in bu / acre",bu_acre
2001,GARDEN,NEBRASKA,NORTHWEST,33.2,"wheat, winter - yield, measured in bu / acre",bu_acre
2001,KIMBALL,NEBRASKA,NORTHWEST,27.0,"wheat, winter - yield, measured in bu / acre",bu_acre
2001,MORRILL,NEBRASKA,NORTHWEST,34.2,"wheat, winter - yield, measured in bu / acre",bu_acre
2000,CHEYENNE*,NEBRASKA,NORTHWEST,34.1,"wheat, winter - yield, measured in bu / acre",bu_acre
2000,DEUEL,NEBRASKA,NORTHWEST,35.6,"wheat, winter - yield, measured in bu / acre",bu_acre
2000,GARDEN,NEBRASKA,NORTHWEST,38.7,"wheat, winter - yield, measured in bu / acre",bu_acre
2000,KIMBALL,NEBRASKA,NORTHWEST,22.3,"wheat, winter - yield, measured in bu / acre",bu_acre
2000,MORRILL,NEBRASKA,NORTHWEST,40.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1999,CHEYENNE*,NEBRASKA,NORTHWEST,44.7,"wheat, winter - yield, measured in bu / acre",bu_acre
1999,DEUEL,NEBRASKA,NORTHWEST,45.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1999,GARDEN,NEBRASKA,NORTHWEST,50.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1999,KIMBALL,NEBRASKA,NORTHWEST,30.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1999,MORRILL,NEBRASKA,NORTHWEST,53.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1998,CHEYENNE*,NEBRASKA,NORTHWEST,42.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1998,DEUEL,NEBRASKA,NORTHWEST,51.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1998,GARDEN,NEBRASKA,NORTHWEST,38.7,"wheat, winter - yield, measured in bu / acre",bu_acre
1998,KIMBALL,NEBRASKA,NORTHWEST,32.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1998,MORRILL,NEBRASKA,NORTHWEST,43.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1997,CHEYENNE*,NEBRASKA,NORTHWEST,35.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1997,DEUEL,NEBRASKA,NORTHWEST,30.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1997,GARDEN,NEBRASKA,NORTHWEST,32.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1997,KIMBALL,NEBRASKA,NORTHWEST,23.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1997,MORRILL,NEBRASKA,NORTHWEST,38.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1996,CHEYENNE*,NEBRASKA,NORTHWEST,38.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1996,DEUEL,NEBRASKA,NORTHWEST,42.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1996,GARDEN,NEBRASKA,NORTHWEST,36.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1996,KIMBALL,NEBRASKA,NORTHWEST,26.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1996,MORRILL,NEBRASKA,NORTHWEST,32.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1995,CHEYENNE*,NEBRASKA,NORTHWEST,46.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1995,DEUEL,NEBRASKA,NORTHWEST,45.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1995,GARDEN,NEBRASKA,NORTHWEST,46.3,"wheat, winter - yield, measured in bu / acre",bu_acre
1995,KIMBALL,NEBRASKA,NORTHWEST,33.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1995,MORRILL,NEBRASKA,NORTHWEST,47.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1994,CHEYENNE*,NEBRASKA,NORTHWEST,31.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1994,DEUEL,NEBRASKA,NORTHWEST,31.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1994,GARDEN,NEBRASKA,NORTHWEST,34.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1994,KIMBALL,NEBRASKA,NORTHWEST,23.7,"wheat, winter - yield, measured in bu / acre",bu_acre
1994,MORRILL,NEBRASKA,NORTHWEST,30.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1993,CHEYENNE*,NEBRASKA,NORTHWEST,25.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1993,DEUEL,NEBRASKA,NORTHWEST,36.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1993,GARDEN,NEBRASKA,NORTHWEST,32.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1993,KIMBALL,NEBRASKA,NORTHWEST,29.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1993,MORRILL,NEBRASKA,NORTHWEST,32.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1992,CHEYENNE*,NEBRASKA,NORTHWEST,26.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1992,DEUEL,NEBRASKA,NORTHWEST,23.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1992,GARDEN,NEBRASKA,NORTHWEST,28.3,"wheat, winter - yield, measured in bu / acre",bu_acre
1992,KIMBALL,NEBRASKA,NORTHWEST,23.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1992,MORRILL,NEBRASKA,NORTHWEST,25.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1991,CHEYENNE*,NEBRASKA,NORTHWEST,29.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1991,DEUEL,NEBRASKA,NORTHWEST,31.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1991,GARDEN,NEBRASKA,NORTHWEST,30.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1991,KIMBALL,NEBRASKA,NORTHWEST,23.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1991,MORRILL,NEBRASKA,NORTHWEST,31.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1990,CHEYENNE*,NEBRASKA,NORTHWEST,29.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1990,DEUEL,NEBRASKA,NORTHWEST,30.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1990,GARDEN,NEBRASKA,NORTHWEST,29.7,"wheat, winter - yield, measured in bu / acre",bu_acre
1990,KIMBALL,NEBRASKA,NORTHWEST,24.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1990,MORRILL,NEBRASKA,NORTHWEST,30.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1989,CHEYENNE*,NEBRASKA,NORTHWEST,30.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1989,DEUEL,NEBRASKA,NORTHWEST,29.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1989,GARDEN,NEBRASKA,NORTHWEST,25.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1989,KIMBALL,NEBRASKA,NORTHWEST,22.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1989,MORRILL,NEBRASKA,NORTHWEST,26.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1988,CHEYENNE*,NEBRASKA,NORTHWEST,39.3,"wheat, winter - yield, measured in bu / acre",bu_acre
1988,DEUEL,NEBRASKA,NORTHWEST,38.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1988,GARDEN,NEBRASKA,NORTHWEST,39.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1988,KIMBALL,NEBRASKA,NORTHWEST,26.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1988,MORRILL,NEBRASKA,NORTHWEST,31.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1987,CHEYENNE*,NEBRASKA,NORTHWEST,48.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1987,DEUEL,NEBRASKA,NORTHWEST,49.3,"wheat, winter - yield, measured in bu / acre",bu_acre
1987,GARDEN,NEBRASKA,NORTHWEST,49.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1987,KIMBALL,NEBRASKA,NORTHWEST,32.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1987,MORRILL,NEBRASKA,NORTHWEST,48.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1986,CHEYENNE*,NEBRASKA,NORTHWEST,46.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1986,DEUEL,NEBRASKA,NORTHWEST,41.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1986,GARDEN,NEBRASKA,NORTHWEST,41.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1986,KIMBALL,NEBRASKA,NORTHWEST,37.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1986,MORRILL,NEBRASKA,NORTHWEST,43.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1985,CHEYENNE*,NEBRASKA,NORTHWEST,35.7,"wheat, winter - yield, measured in bu / acre",bu_acre
1985,DEUEL,NEBRASKA,NORTHWEST,37.7,"wheat, winter - yield, measured in bu / acre",bu_acre
1985,GARDEN,NEBRASKA,NORTHWEST,39.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1985,KIMBALL,NEBRASKA,NORTHWEST,26.3,"wheat, winter - yield, measured in bu / acre",bu_acre
1985,MORRILL,NEBRASKA,NORTHWEST,30.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1984,CHEYENNE*,NEBRASKA,NORTHWEST,40.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1984,DEUEL,NEBRASKA,NORTHWEST,45.3,"wheat, winter - yield, measured in bu / acre",bu_acre
1984,GARDEN,NEBRASKA,NORTHWEST,39.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1984,KIMBALL,NEBRASKA,NORTHWEST,27.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1984,MORRILL,NEBRASKA,NORTHWEST,31.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1983,CHEYENNE*,NEBRASKA,NORTHWEST,45.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1983,DEUEL,NEBRASKA,NORTHWEST,43.3,"wheat, winter - yield, measured in bu / acre",bu_acre
1983,GARDEN,NEBRASKA,NORTHWEST,42.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1983,KIMBALL,NEBRASKA,NORTHWEST,33.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1983,MORRILL,NEBRASKA,NORTHWEST,45.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1982,CHEYENNE*,NEBRASKA,NORTHWEST,37.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1982,DEUEL,NEBRASKA,NORTHWEST,37.7,"wheat, winter - yield, measured in bu / acre",bu_acre
1982,GARDEN,NEBRASKA,NORTHWEST,39.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1982,KIMBALL,NEBRASKA,NORTHWEST,26.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1982,MORRILL,NEBRASKA,NORTHWEST,35.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1981,CHEYENNE*,NEBRASKA,NORTHWEST,41.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1981,DEUEL,NEBRASKA,NORTHWEST,43.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1981,GARDEN,NEBRASKA,NORTHWEST,44.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1981,KIMBALL,NEBRASKA,NORTHWEST,32.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1981,MORRILL,NEBRASKA,NORTHWEST,42.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1980,CHEYENNE*,NEBRASKA,NORTHWEST,35.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1980,DEUEL,NEBRASKA,NORTHWEST,35.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1980,GARDEN,NEBRASKA,NORTHWEST,39.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1980,KIMBALL,NEBRASKA,NORTHWEST,29.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1980,MORRILL,NEBRASKA,NORTHWEST,38.3,"wheat, winter - yield, measured in bu / acre",bu_acre
1979,CHEYENNE*,NEBRASKA,NORTHWEST,33.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1979,DEUEL,NEBRASKA,NORTHWEST,40.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1979,GARDEN,NEBRASKA,NORTHWEST,42.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1979,KIMBALL,NEBRASKA,NORTHWEST,27.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1979,MORRILL,NEBRASKA,NORTHWEST,36.4,"wheat, winter - yield, measured in bu / acre",bu_acre
1978,CHEYENNE*,NEBRASKA,NORTHWEST,36.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1978,DEUEL,NEBRASKA,NORTHWEST,35.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1978,GARDEN,NEBRASKA,NORTHWEST,37.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1978,KIMBALL,NEBRASKA,NORTHWEST,28.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1978,MORRILL,NEBRASKA,NORTHWEST,36.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1977,CHEYENNE*,NEBRASKA,NORTHWEST,34.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1977,DEUEL,NEBRASKA,NORTHWEST,40.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1977,GARDEN,NEBRASKA,NORTHWEST,39.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1977,KIMBALL,NEBRASKA,NORTHWEST,26.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1977,MORRILL,NEBRASKA,NORTHWEST,33.5,"wheat, winter - yield, measured in bu / acre",bu_acre
1976,CHEYENNE*,NEBRASKA,NORTHWEST,31.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1976,DEUEL,NEBRASKA,NORTHWEST,33.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1976,GARDEN,NEBRASKA,NORTHWEST,33.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1976,KIMBALL,NEBRASKA,NORTHWEST,26.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1976,MORRILL,NEBRASKA,NORTHWEST,29.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1975,CHEYENNE*,NEBRASKA,NORTHWEST,35.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1975,DEUEL,NEBRASKA,NORTHWEST,38.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1975,GARDEN,NEBRASKA,NORTHWEST,37.7,"wheat, winter - yield, measured in bu / acre",bu_acre
1975,KIMBALL,NEBRASKA,NORTHWEST,29.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1975,MORRILL,NEBRASKA,NORTHWEST,32.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1974,CHEYENNE*,NEBRASKA,NORTHWEST,29.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1974,DEUEL,NEBRASKA,NORTHWEST,29.3,"wheat, winter - yield, measured in bu / acre",bu_acre
1974,GARDEN,NEBRASKA,NORTHWEST,31.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1974,KIMBALL,NEBRASKA,NORTHWEST,24.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1974,MORRILL,NEBRASKA,NORTHWEST,29.2,"wheat, winter - yield, measured in bu / acre",bu_acre
1973,CHEYENNE*,NEBRASKA,NORTHWEST,28.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1973,DEUEL,NEBRASKA,NORTHWEST,32.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1973,GARDEN,NEBRASKA,NORTHWEST,31.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1973,KIMBALL,NEBRASKA,NORTHWEST,25.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1973,MORRILL,NEBRASKA,NORTHWEST,28.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1972,CHEYENNE*,NEBRASKA,NORTHWEST,37.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1972,DEUEL,NEBRASKA,NORTHWEST,38.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1972,GARDEN,NEBRASKA,NORTHWEST,37.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1972,KIMBALL,NEBRASKA,NORTHWEST,33.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1972,MORRILL,NEBRASKA,NORTHWEST,34.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1971,CHEYENNE*,NEBRASKA,NORTHWEST,41.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1971,DEUEL,NEBRASKA,NORTHWEST,44.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1971,GARDEN,NEBRASKA,NORTHWEST,46.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1971,KIMBALL,NEBRASKA,NORTHWEST,34.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1971,MORRILL,NEBRASKA,NORTHWEST,33.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1970,CHEYENNE*,NEBRASKA,NORTHWEST,41.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1970,DEUEL,NEBRASKA,NORTHWEST,44.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1970,GARDEN,NEBRASKA,NORTHWEST,44.1,"wheat, winter - yield, measured in bu / acre",bu_acre
1970,KIMBALL,NEBRASKA,NORTHWEST,32.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1970,MORRILL,NEBRASKA,NORTHWEST,33.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1969,CHEYENNE*,NEBRASKA,NORTHWEST,33.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1969,DEUEL,NEBRASKA,NORTHWEST,30.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1969,GARDEN,NEBRASKA,NORTHWEST,34.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1969,KIMBALL,NEBRASKA,NORTHWEST,19.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1969,MORRILL,NEBRASKA,NORTHWEST,25.7,"wheat, winter - yield, measured in bu / acre",bu_acre
1968,CHEYENNE*,NEBRASKA,NORTHWEST,30.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1968,DEUEL,NEBRASKA,NORTHWEST,29.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1968,GARDEN,NEBRASKA,NORTHWEST,32.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1968,KIMBALL,NEBRASKA,NORTHWEST,25.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1968,MORRILL,NEBRASKA,NORTHWEST,28.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1967,CHEYENNE*,NEBRASKA,NORTHWEST,23.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1967,DEUEL,NEBRASKA,NORTHWEST,23.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1967,GARDEN,NEBRASKA,NORTHWEST,24.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1967,KIMBALL,NEBRASKA,NORTHWEST,20.8,"wheat, winter - yield, measured in bu / acre",bu_acre
1967,MORRILL,NEBRASKA,NORTHWEST,25.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1966,CHEYENNE*,NEBRASKA,NORTHWEST,36.9,"wheat, winter - yield, measured in bu / acre",bu_acre
1966,DEUEL,NEBRASKA,NORTHWEST,40.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1966,GARDEN,NEBRASKA,NORTHWEST,42.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1966,KIMBALL,NEBRASKA,NORTHWEST,28.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1966,MORRILL,NEBRASKA,NORTHWEST,31.6,"wheat, winter - yield, measured in bu / acre",bu_acre
1965,CHEYENNE*,NEBRASKA,NORTHWEST,14.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1965,DEUEL,NEBRASKA,NORTHWEST,16.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1965,GARDEN,NEBRASKA,NORTHWEST,13.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1965,KIMBALL,NEBRASKA,NORTHWEST,12.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1965,MORRILL,NEBRASKA,NORTHWEST,18.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1964,CHEYENNE*,NEBRASKA,NORTHWEST,25.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1964,DEUEL,NEBRASKA,NORTHWEST,24.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1964,GARDEN,NEBRASKA,NORTHWEST,27.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1964,KIMBALL,NEBRASKA,NORTHWEST,20.0,"wheat, winter - yield, measured in bu / acre",bu_acre
1964,MORRILL,NEBRASKA,NORTHWEST,24.8,"wheat, winter - yield, measured in bu / acre",bu_acre
2018,DEUEL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2018,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2018,MORRILL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2017,CHEYENNE*,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2017,DEUEL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2017,GARDEN,NEBRASKA,NORTHWEST,1030.0,"wheat, winter, irrigated - acres harvested",acres
2017,KIMBALL,NEBRASKA,NORTHWEST,3740.0,"wheat, winter, irrigated - acres harvested",acres
2017,MORRILL,NEBRASKA,NORTHWEST,3910.0,"wheat, winter, irrigated - acres harvested",acres
2016,CHEYENNE*,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2016,DEUEL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2016,KIMBALL,NEBRASKA,NORTHWEST,5270.0,"wheat, winter, irrigated - acres harvested",acres
2016,MORRILL,NEBRASKA,NORTHWEST,7670.0,"wheat, winter, irrigated - acres harvested",acres
2015,CHEYENNE*,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2015,DEUEL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2015,GARDEN,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2015,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2015,MORRILL,NEBRASKA,NORTHWEST,7870.0,"wheat, winter, irrigated - acres harvested",acres
2014,CHEYENNE*,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2014,DEUEL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2014,GARDEN,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2014,KIMBALL,NEBRASKA,NORTHWEST,4500.0,"wheat, winter, irrigated - acres harvested",acres
2014,MORRILL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2013,CHEYENNE*,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2013,DEUEL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2013,GARDEN,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2013,KIMBALL,NEBRASKA,NORTHWEST,5100.0,"wheat, winter, irrigated - acres harvested",acres
2013,MORRILL,NEBRASKA,NORTHWEST,8600.0,"wheat, winter, irrigated - acres harvested",acres
2012,CHEYENNE*,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2012,DEUEL,NEBRASKA,NORTHWEST,1100.0,"wheat, winter, irrigated - acres harvested",acres
2012,GARDEN,NEBRASKA,NORTHWEST,1400.0,"wheat, winter, irrigated - acres harvested",acres
2012,KIMBALL,NEBRASKA,NORTHWEST,4500.0,"wheat, winter, irrigated - acres harvested",acres
2012,MORRILL,NEBRASKA,NORTHWEST,6100.0,"wheat, winter, irrigated - acres harvested",acres
2011,CHEYENNE*,NEBRASKA,NORTHWEST,12100.0,"wheat, winter, irrigated - acres harvested",acres
2011,DEUEL,NEBRASKA,NORTHWEST,2000.0,"wheat, winter, irrigated - acres harvested",acres
2011,GARDEN,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2011,KIMBALL,NEBRASKA,NORTHWEST,5400.0,"wheat, winter, irrigated - acres harvested",acres
2011,MORRILL,NEBRASKA,NORTHWEST,8100.0,"wheat, winter, irrigated - acres harvested",acres
2010,CHEYENNE*,NEBRASKA,NORTHWEST,9900.0,"wheat, winter, irrigated - acres harvested",acres
2010,DEUEL,NEBRASKA,NORTHWEST,1500.0,"wheat, winter, irrigated - acres harvested",acres
2010,GARDEN,NEBRASKA,NORTHWEST,1300.0,"wheat, winter, irrigated - acres harvested",acres
2010,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2010,MORRILL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
2009,CHEYENNE*,NEBRASKA,NORTHWEST,11600.0,"wheat, winter, irrigated - acres harvested",acres
2009,DEUEL,NEBRASKA,NORTHWEST,2600.0,"wheat, winter, irrigated - acres harvested",acres
2009,GARDEN,NEBRASKA,NORTHWEST,3000.0,"wheat, winter, irrigated - acres harvested",acres
2009,KIMBALL,NEBRASKA,NORTHWEST,nan,"wheat, winter, irrigated - acres harvested",acres
