year,county,state,ag_district,yield,type,units
2013,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - production, measured in bu",bu
2012,HUGHES,SOUTH DAKOTA,CENTRAL,3543000.0,"wheat, winter - production, measured in bu",bu
2012,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - production, measured in bu",bu
2012,SULLY*,SOUTH DAKOTA,CENTRAL,6543000.0,"wheat, winter - production, measured in bu",bu
2012,POTTER,SOUTH DAKOTA,NORTH CENTRAL,2732000.0,"wheat, winter - production, measured in bu",bu
2012,DEWEY,SOUTH DAKOTA,NORTHWEST,890000.0,"wheat, winter - production, measured in bu",bu
2012,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - production, measured in bu",bu
2011,HUGHES,SOUTH DAKOTA,CENTRAL,3305000.0,"wheat, winter - production, measured in bu",bu
2011,SULLY*,SOUTH DAKOTA,CENTRAL,5601000.0,"wheat, winter - production, measured in bu",bu
2011,POTTER,SOUTH DAKOTA,NORTH CENTRAL,2406000.0,"wheat, winter - production, measured in bu",bu
2011,DEWEY,SOUTH DAKOTA,NORTHWEST,1111000.0,"wheat, winter - production, measured in bu",bu
2010,HUGHES,SOUTH DAKOTA,CENTRAL,4484000.0,"wheat, winter - production, measured in bu",bu
2010,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - production, measured in bu",bu
2010,SULLY*,SOUTH DAKOTA,CENTRAL,7267000.0,"wheat, winter - production, measured in bu",bu
2010,POTTER,SOUTH DAKOTA,NORTH CENTRAL,3527000.0,"wheat, winter - production, measured in bu",bu
2010,DEWEY,SOUTH DAKOTA,NORTHWEST,1127000.0,"wheat, winter - production, measured in bu",bu
2009,HUGHES,SOUTH DAKOTA,CENTRAL,1951000.0,"wheat, winter - production, measured in bu",bu
2009,SULLY*,SOUTH DAKOTA,CENTRAL,4245000.0,"wheat, winter - production, measured in bu",bu
2009,POTTER,SOUTH DAKOTA,NORTH CENTRAL,3112000.0,"wheat, winter - production, measured in bu",bu
2009,DEWEY,SOUTH DAKOTA,NORTHWEST,613000.0,"wheat, winter - production, measured in bu",bu
2008,SULLY*,SOUTH DAKOTA,CENTRAL,7483000.0,"wheat, winter - production, measured in bu",bu
2008,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - production, measured in bu",bu
2007,HUGHES,SOUTH DAKOTA,CENTRAL,3460000.0,"wheat, winter - production, measured in bu",bu
2007,HYDE,SOUTH DAKOTA,CENTRAL,2765000.0,"wheat, winter - production, measured in bu",bu
2007,SULLY*,SOUTH DAKOTA,CENTRAL,7750000.0,"wheat, winter - production, measured in bu",bu
2007,POTTER,SOUTH DAKOTA,NORTH CENTRAL,4320000.0,"wheat, winter - production, measured in bu",bu
2007,DEWEY,SOUTH DAKOTA,NORTHWEST,790000.0,"wheat, winter - production, measured in bu",bu
2007,STANLEY,SOUTH DAKOTA,WEST CENTRAL,3261000.0,"wheat, winter - production, measured in bu",bu
2006,HUGHES,SOUTH DAKOTA,CENTRAL,785000.0,"wheat, winter - production, measured in bu",bu
2006,HYDE,SOUTH DAKOTA,CENTRAL,1231000.0,"wheat, winter - production, measured in bu",bu
2006,SULLY*,SOUTH DAKOTA,CENTRAL,1862000.0,"wheat, winter - production, measured in bu",bu
2006,POTTER,SOUTH DAKOTA,NORTH CENTRAL,1596000.0,"wheat, winter - production, measured in bu",bu
2006,DEWEY,SOUTH DAKOTA,NORTHWEST,162000.0,"wheat, winter - production, measured in bu",bu
2006,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1074000.0,"wheat, winter - production, measured in bu",bu
2005,HUGHES,SOUTH DAKOTA,CENTRAL,2596000.0,"wheat, winter - production, measured in bu",bu
2005,HYDE,SOUTH DAKOTA,CENTRAL,1488000.0,"wheat, winter - production, measured in bu",bu
2005,SULLY*,SOUTH DAKOTA,CENTRAL,6216000.0,"wheat, winter - production, measured in bu",bu
2005,POTTER,SOUTH DAKOTA,NORTH CENTRAL,2549000.0,"wheat, winter - production, measured in bu",bu
2005,DEWEY,SOUTH DAKOTA,NORTHWEST,610000.0,"wheat, winter - production, measured in bu",bu
2005,STANLEY,SOUTH DAKOTA,WEST CENTRAL,2858000.0,"wheat, winter - production, measured in bu",bu
2004,HUGHES,SOUTH DAKOTA,CENTRAL,2069000.0,"wheat, winter - production, measured in bu",bu
2004,HYDE,SOUTH DAKOTA,CENTRAL,1558000.0,"wheat, winter - production, measured in bu",bu
2004,SULLY*,SOUTH DAKOTA,CENTRAL,6111000.0,"wheat, winter - production, measured in bu",bu
2004,POTTER,SOUTH DAKOTA,NORTH CENTRAL,4033000.0,"wheat, winter - production, measured in bu",bu
2004,DEWEY,SOUTH DAKOTA,NORTHWEST,318000.0,"wheat, winter - production, measured in bu",bu
2004,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1444000.0,"wheat, winter - production, measured in bu",bu
2003,HUGHES,SOUTH DAKOTA,CENTRAL,3187000.0,"wheat, winter - production, measured in bu",bu
2003,HYDE,SOUTH DAKOTA,CENTRAL,1488000.0,"wheat, winter - production, measured in bu",bu
2003,SULLY*,SOUTH DAKOTA,CENTRAL,6280000.0,"wheat, winter - production, measured in bu",bu
2003,POTTER,SOUTH DAKOTA,NORTH CENTRAL,3136000.0,"wheat, winter - production, measured in bu",bu
2003,DEWEY,SOUTH DAKOTA,NORTHWEST,497000.0,"wheat, winter - production, measured in bu",bu
2003,STANLEY,SOUTH DAKOTA,WEST CENTRAL,3779000.0,"wheat, winter - production, measured in bu",bu
2002,HUGHES,SOUTH DAKOTA,CENTRAL,524000.0,"wheat, winter - production, measured in bu",bu
2002,HYDE,SOUTH DAKOTA,CENTRAL,246000.0,"wheat, winter - production, measured in bu",bu
2002,SULLY*,SOUTH DAKOTA,CENTRAL,1188000.0,"wheat, winter - production, measured in bu",bu
2002,POTTER,SOUTH DAKOTA,NORTH CENTRAL,473000.0,"wheat, winter - production, measured in bu",bu
2002,DEWEY,SOUTH DAKOTA,NORTHWEST,44000.0,"wheat, winter - production, measured in bu",bu
2002,STANLEY,SOUTH DAKOTA,WEST CENTRAL,850000.0,"wheat, winter - production, measured in bu",bu
2001,HUGHES,SOUTH DAKOTA,CENTRAL,105000.0,"wheat, winter - production, measured in bu",bu
2001,HYDE,SOUTH DAKOTA,CENTRAL,195000.0,"wheat, winter - production, measured in bu",bu
2001,SULLY*,SOUTH DAKOTA,CENTRAL,797000.0,"wheat, winter - production, measured in bu",bu
2001,POTTER,SOUTH DAKOTA,NORTH CENTRAL,302000.0,"wheat, winter - production, measured in bu",bu
2001,DEWEY,SOUTH DAKOTA,NORTHWEST,50000.0,"wheat, winter - production, measured in bu",bu
2001,STANLEY,SOUTH DAKOTA,WEST CENTRAL,866000.0,"wheat, winter - production, measured in bu",bu
2000,HUGHES,SOUTH DAKOTA,CENTRAL,2844000.0,"wheat, winter - production, measured in bu",bu
2000,HYDE,SOUTH DAKOTA,CENTRAL,1325000.0,"wheat, winter - production, measured in bu",bu
2000,SULLY*,SOUTH DAKOTA,CENTRAL,6700000.0,"wheat, winter - production, measured in bu",bu
2000,POTTER,SOUTH DAKOTA,NORTH CENTRAL,3494000.0,"wheat, winter - production, measured in bu",bu
2000,DEWEY,SOUTH DAKOTA,NORTHWEST,720000.0,"wheat, winter - production, measured in bu",bu
2000,STANLEY,SOUTH DAKOTA,WEST CENTRAL,3282000.0,"wheat, winter - production, measured in bu",bu
1999,HUGHES,SOUTH DAKOTA,CENTRAL,2835000.0,"wheat, winter - production, measured in bu",bu
1999,HYDE,SOUTH DAKOTA,CENTRAL,1740500.0,"wheat, winter - production, measured in bu",bu
1999,SULLY*,SOUTH DAKOTA,CENTRAL,6422000.0,"wheat, winter - production, measured in bu",bu
1999,POTTER,SOUTH DAKOTA,NORTH CENTRAL,3192800.0,"wheat, winter - production, measured in bu",bu
1999,DEWEY,SOUTH DAKOTA,NORTHWEST,470000.0,"wheat, winter - production, measured in bu",bu
1999,STANLEY,SOUTH DAKOTA,WEST CENTRAL,3300000.0,"wheat, winter - production, measured in bu",bu
1998,HUGHES,SOUTH DAKOTA,CENTRAL,3120000.0,"wheat, winter - production, measured in bu",bu
1998,HYDE,SOUTH DAKOTA,CENTRAL,1300000.0,"wheat, winter - production, measured in bu",bu
1998,SULLY*,SOUTH DAKOTA,CENTRAL,7113600.0,"wheat, winter - production, measured in bu",bu
1998,POTTER,SOUTH DAKOTA,NORTH CENTRAL,3244800.0,"wheat, winter - production, measured in bu",bu
1998,DEWEY,SOUTH DAKOTA,NORTHWEST,888000.0,"wheat, winter - production, measured in bu",bu
1998,STANLEY,SOUTH DAKOTA,WEST CENTRAL,3850000.0,"wheat, winter - production, measured in bu",bu
1997,HUGHES,SOUTH DAKOTA,CENTRAL,1728000.0,"wheat, winter - production, measured in bu",bu
1997,HYDE,SOUTH DAKOTA,CENTRAL,1089000.0,"wheat, winter - production, measured in bu",bu
1997,SULLY*,SOUTH DAKOTA,CENTRAL,3750000.0,"wheat, winter - production, measured in bu",bu
1997,POTTER,SOUTH DAKOTA,NORTH CENTRAL,1943000.0,"wheat, winter - production, measured in bu",bu
1997,DEWEY,SOUTH DAKOTA,NORTHWEST,176000.0,"wheat, winter - production, measured in bu",bu
1997,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1701000.0,"wheat, winter - production, measured in bu",bu
1996,HUGHES,SOUTH DAKOTA,CENTRAL,2359000.0,"wheat, winter - production, measured in bu",bu
1996,HYDE,SOUTH DAKOTA,CENTRAL,1231200.0,"wheat, winter - production, measured in bu",bu
1996,SULLY*,SOUTH DAKOTA,CENTRAL,4950000.0,"wheat, winter - production, measured in bu",bu
1996,POTTER,SOUTH DAKOTA,NORTH CENTRAL,3005300.0,"wheat, winter - production, measured in bu",bu
1996,DEWEY,SOUTH DAKOTA,NORTHWEST,488700.0,"wheat, winter - production, measured in bu",bu
1996,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1747400.0,"wheat, winter - production, measured in bu",bu
1995,HUGHES,SOUTH DAKOTA,CENTRAL,2157100.0,"wheat, winter - production, measured in bu",bu
1995,HYDE,SOUTH DAKOTA,CENTRAL,1139600.0,"wheat, winter - production, measured in bu",bu
1995,SULLY*,SOUTH DAKOTA,CENTRAL,5132400.0,"wheat, winter - production, measured in bu",bu
1995,POTTER,SOUTH DAKOTA,NORTH CENTRAL,2619600.0,"wheat, winter - production, measured in bu",bu
1995,DEWEY,SOUTH DAKOTA,NORTHWEST,682500.0,"wheat, winter - production, measured in bu",bu
1995,STANLEY,SOUTH DAKOTA,WEST CENTRAL,2697000.0,"wheat, winter - production, measured in bu",bu
1994,HUGHES,SOUTH DAKOTA,CENTRAL,873600.0,"wheat, winter - production, measured in bu",bu
1994,HYDE,SOUTH DAKOTA,CENTRAL,632500.0,"wheat, winter - production, measured in bu",bu
1994,SULLY*,SOUTH DAKOTA,CENTRAL,2360400.0,"wheat, winter - production, measured in bu",bu
1994,POTTER,SOUTH DAKOTA,NORTH CENTRAL,1962000.0,"wheat, winter - production, measured in bu",bu
1994,DEWEY,SOUTH DAKOTA,NORTHWEST,527000.0,"wheat, winter - production, measured in bu",bu
1994,STANLEY,SOUTH DAKOTA,WEST CENTRAL,2061800.0,"wheat, winter - production, measured in bu",bu
1993,HUGHES,SOUTH DAKOTA,CENTRAL,3269200.0,"wheat, winter - production, measured in bu",bu
1993,HYDE,SOUTH DAKOTA,CENTRAL,1537200.0,"wheat, winter - production, measured in bu",bu
1993,SULLY*,SOUTH DAKOTA,CENTRAL,5302000.0,"wheat, winter - production, measured in bu",bu
1993,POTTER,SOUTH DAKOTA,NORTH CENTRAL,2447200.0,"wheat, winter - production, measured in bu",bu
1993,DEWEY,SOUTH DAKOTA,NORTHWEST,416000.0,"wheat, winter - production, measured in bu",bu
1993,STANLEY,SOUTH DAKOTA,WEST CENTRAL,3385200.0,"wheat, winter - production, measured in bu",bu
1992,HUGHES,SOUTH DAKOTA,CENTRAL,1450000.0,"wheat, winter - production, measured in bu",bu
1992,HYDE,SOUTH DAKOTA,CENTRAL,624000.0,"wheat, winter - production, measured in bu",bu
1992,SULLY*,SOUTH DAKOTA,CENTRAL,3960000.0,"wheat, winter - production, measured in bu",bu
1992,POTTER,SOUTH DAKOTA,NORTH CENTRAL,2027600.0,"wheat, winter - production, measured in bu",bu
1992,DEWEY,SOUTH DAKOTA,NORTHWEST,140700.0,"wheat, winter - production, measured in bu",bu
1992,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1147600.0,"wheat, winter - production, measured in bu",bu
1991,HUGHES,SOUTH DAKOTA,CENTRAL,2428200.0,"wheat, winter - production, measured in bu",bu
1991,HYDE,SOUTH DAKOTA,CENTRAL,1165500.0,"wheat, winter - production, measured in bu",bu
1991,SULLY*,SOUTH DAKOTA,CENTRAL,4248000.0,"wheat, winter - production, measured in bu",bu
1991,POTTER,SOUTH DAKOTA,NORTH CENTRAL,1650000.0,"wheat, winter - production, measured in bu",bu
1991,DEWEY,SOUTH DAKOTA,NORTHWEST,561100.0,"wheat, winter - production, measured in bu",bu
1991,STANLEY,SOUTH DAKOTA,WEST CENTRAL,2698800.0,"wheat, winter - production, measured in bu",bu
1990,HUGHES,SOUTH DAKOTA,CENTRAL,2728000.0,"wheat, winter - production, measured in bu",bu
1990,HYDE,SOUTH DAKOTA,CENTRAL,1128800.0,"wheat, winter - production, measured in bu",bu
1990,SULLY*,SOUTH DAKOTA,CENTRAL,4770500.0,"wheat, winter - production, measured in bu",bu
1990,POTTER,SOUTH DAKOTA,NORTH CENTRAL,2335200.0,"wheat, winter - production, measured in bu",bu
1990,DEWEY,SOUTH DAKOTA,NORTHWEST,669600.0,"wheat, winter - production, measured in bu",bu
1990,STANLEY,SOUTH DAKOTA,WEST CENTRAL,3332000.0,"wheat, winter - production, measured in bu",bu
1989,HUGHES,SOUTH DAKOTA,CENTRAL,928200.0,"wheat, winter - production, measured in bu",bu
1989,HYDE,SOUTH DAKOTA,CENTRAL,531000.0,"wheat, winter - production, measured in bu",bu
1989,SULLY*,SOUTH DAKOTA,CENTRAL,2444400.0,"wheat, winter - production, measured in bu",bu
1989,POTTER,SOUTH DAKOTA,NORTH CENTRAL,1014000.0,"wheat, winter - production, measured in bu",bu
1989,DEWEY,SOUTH DAKOTA,NORTHWEST,440300.0,"wheat, winter - production, measured in bu",bu
1989,STANLEY,SOUTH DAKOTA,WEST CENTRAL,2093000.0,"wheat, winter - production, measured in bu",bu
1988,HUGHES,SOUTH DAKOTA,CENTRAL,581000.0,"wheat, winter - production, measured in bu",bu
1988,HYDE,SOUTH DAKOTA,CENTRAL,386400.0,"wheat, winter - production, measured in bu",bu
1988,SULLY*,SOUTH DAKOTA,CENTRAL,861000.0,"wheat, winter - production, measured in bu",bu
1988,POTTER,SOUTH DAKOTA,NORTH CENTRAL,307800.0,"wheat, winter - production, measured in bu",bu
1988,DEWEY,SOUTH DAKOTA,NORTHWEST,259600.0,"wheat, winter - production, measured in bu",bu
1988,STANLEY,SOUTH DAKOTA,WEST CENTRAL,397100.0,"wheat, winter - production, measured in bu",bu
1987,HUGHES,SOUTH DAKOTA,CENTRAL,1288000.0,"wheat, winter - production, measured in bu",bu
1987,HYDE,SOUTH DAKOTA,CENTRAL,886400.0,"wheat, winter - production, measured in bu",bu
1987,SULLY*,SOUTH DAKOTA,CENTRAL,3242600.0,"wheat, winter - production, measured in bu",bu
1987,POTTER,SOUTH DAKOTA,NORTH CENTRAL,2267800.0,"wheat, winter - production, measured in bu",bu
1987,DEWEY,SOUTH DAKOTA,NORTHWEST,1227600.0,"wheat, winter - production, measured in bu",bu
1987,STANLEY,SOUTH DAKOTA,WEST CENTRAL,3041500.0,"wheat, winter - production, measured in bu",bu
1986,HUGHES,SOUTH DAKOTA,CENTRAL,1202000.0,"wheat, winter - production, measured in bu",bu
1986,HYDE,SOUTH DAKOTA,CENTRAL,843000.0,"wheat, winter - production, measured in bu",bu
1986,SULLY*,SOUTH DAKOTA,CENTRAL,3759000.0,"wheat, winter - production, measured in bu",bu
1986,POTTER,SOUTH DAKOTA,NORTH CENTRAL,2145400.0,"wheat, winter - production, measured in bu",bu
1986,DEWEY,SOUTH DAKOTA,NORTHWEST,1343300.0,"wheat, winter - production, measured in bu",bu
1986,STANLEY,SOUTH DAKOTA,WEST CENTRAL,3151500.0,"wheat, winter - production, measured in bu",bu
1985,HUGHES,SOUTH DAKOTA,CENTRAL,837000.0,"wheat, winter - production, measured in bu",bu
1985,HYDE,SOUTH DAKOTA,CENTRAL,713000.0,"wheat, winter - production, measured in bu",bu
1985,SULLY*,SOUTH DAKOTA,CENTRAL,1871000.0,"wheat, winter - production, measured in bu",bu
1985,POTTER,SOUTH DAKOTA,NORTH CENTRAL,1102000.0,"wheat, winter - production, measured in bu",bu
1985,DEWEY,SOUTH DAKOTA,NORTHWEST,792000.0,"wheat, winter - production, measured in bu",bu
1985,STANLEY,SOUTH DAKOTA,WEST CENTRAL,2943000.0,"wheat, winter - production, measured in bu",bu
1984,HUGHES,SOUTH DAKOTA,CENTRAL,1260000.0,"wheat, winter - production, measured in bu",bu
1984,HYDE,SOUTH DAKOTA,CENTRAL,1108000.0,"wheat, winter - production, measured in bu",bu
1984,SULLY*,SOUTH DAKOTA,CENTRAL,3414000.0,"wheat, winter - production, measured in bu",bu
1984,POTTER,SOUTH DAKOTA,NORTH CENTRAL,2115000.0,"wheat, winter - production, measured in bu",bu
1984,DEWEY,SOUTH DAKOTA,NORTHWEST,1769000.0,"wheat, winter - production, measured in bu",bu
1984,STANLEY,SOUTH DAKOTA,WEST CENTRAL,2700000.0,"wheat, winter - production, measured in bu",bu
1983,HUGHES,SOUTH DAKOTA,CENTRAL,1180000.0,"wheat, winter - production, measured in bu",bu
1983,HYDE,SOUTH DAKOTA,CENTRAL,990000.0,"wheat, winter - production, measured in bu",bu
1983,SULLY*,SOUTH DAKOTA,CENTRAL,3032000.0,"wheat, winter - production, measured in bu",bu
1983,POTTER,SOUTH DAKOTA,NORTH CENTRAL,2448000.0,"wheat, winter - production, measured in bu",bu
1983,DEWEY,SOUTH DAKOTA,NORTHWEST,1319000.0,"wheat, winter - production, measured in bu",bu
1983,STANLEY,SOUTH DAKOTA,WEST CENTRAL,3400000.0,"wheat, winter - production, measured in bu",bu
1982,HUGHES,SOUTH DAKOTA,CENTRAL,951000.0,"wheat, winter - production, measured in bu",bu
1982,HYDE,SOUTH DAKOTA,CENTRAL,584000.0,"wheat, winter - production, measured in bu",bu
1982,SULLY*,SOUTH DAKOTA,CENTRAL,1729000.0,"wheat, winter - production, measured in bu",bu
1982,POTTER,SOUTH DAKOTA,NORTH CENTRAL,413000.0,"wheat, winter - production, measured in bu",bu
1982,DEWEY,SOUTH DAKOTA,NORTHWEST,572000.0,"wheat, winter - production, measured in bu",bu
1982,STANLEY,SOUTH DAKOTA,WEST CENTRAL,2076000.0,"wheat, winter - production, measured in bu",bu
1981,HUGHES,SOUTH DAKOTA,CENTRAL,860000.0,"wheat, winter - production, measured in bu",bu
1981,HYDE,SOUTH DAKOTA,CENTRAL,300000.0,"wheat, winter - production, measured in bu",bu
1981,SULLY*,SOUTH DAKOTA,CENTRAL,2564000.0,"wheat, winter - production, measured in bu",bu
1981,POTTER,SOUTH DAKOTA,NORTH CENTRAL,975000.0,"wheat, winter - production, measured in bu",bu
1981,DEWEY,SOUTH DAKOTA,NORTHWEST,507000.0,"wheat, winter - production, measured in bu",bu
1981,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1910000.0,"wheat, winter - production, measured in bu",bu
1980,HUGHES,SOUTH DAKOTA,CENTRAL,702500.0,"wheat, winter - production, measured in bu",bu
1980,HYDE,SOUTH DAKOTA,CENTRAL,33000.0,"wheat, winter - production, measured in bu",bu
1980,SULLY*,SOUTH DAKOTA,CENTRAL,1045800.0,"wheat, winter - production, measured in bu",bu
1980,POTTER,SOUTH DAKOTA,NORTH CENTRAL,565800.0,"wheat, winter - production, measured in bu",bu
1980,DEWEY,SOUTH DAKOTA,NORTHWEST,82000.0,"wheat, winter - production, measured in bu",bu
1980,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1120000.0,"wheat, winter - production, measured in bu",bu
1979,HUGHES,SOUTH DAKOTA,CENTRAL,39800.0,"wheat, winter - production, measured in bu",bu
1979,HYDE,SOUTH DAKOTA,CENTRAL,13200.0,"wheat, winter - production, measured in bu",bu
1979,SULLY*,SOUTH DAKOTA,CENTRAL,116600.0,"wheat, winter - production, measured in bu",bu
1979,POTTER,SOUTH DAKOTA,NORTH CENTRAL,163500.0,"wheat, winter - production, measured in bu",bu
1979,DEWEY,SOUTH DAKOTA,NORTHWEST,98700.0,"wheat, winter - production, measured in bu",bu
1979,STANLEY,SOUTH DAKOTA,WEST CENTRAL,391000.0,"wheat, winter - production, measured in bu",bu
1978,HUGHES,SOUTH DAKOTA,CENTRAL,41900.0,"wheat, winter - production, measured in bu",bu
1978,HYDE,SOUTH DAKOTA,CENTRAL,47500.0,"wheat, winter - production, measured in bu",bu
1978,SULLY*,SOUTH DAKOTA,CENTRAL,148800.0,"wheat, winter - production, measured in bu",bu
1978,POTTER,SOUTH DAKOTA,NORTH CENTRAL,237000.0,"wheat, winter - production, measured in bu",bu
1978,DEWEY,SOUTH DAKOTA,NORTHWEST,275000.0,"wheat, winter - production, measured in bu",bu
1978,STANLEY,SOUTH DAKOTA,WEST CENTRAL,785000.0,"wheat, winter - production, measured in bu",bu
1977,HUGHES,SOUTH DAKOTA,CENTRAL,100000.0,"wheat, winter - production, measured in bu",bu
1977,HYDE,SOUTH DAKOTA,CENTRAL,30000.0,"wheat, winter - production, measured in bu",bu
1977,SULLY*,SOUTH DAKOTA,CENTRAL,398600.0,"wheat, winter - production, measured in bu",bu
1977,POTTER,SOUTH DAKOTA,NORTH CENTRAL,60000.0,"wheat, winter - production, measured in bu",bu
1977,DEWEY,SOUTH DAKOTA,NORTHWEST,176800.0,"wheat, winter - production, measured in bu",bu
1977,STANLEY,SOUTH DAKOTA,WEST CENTRAL,735200.0,"wheat, winter - production, measured in bu",bu
1976,HUGHES,SOUTH DAKOTA,CENTRAL,258700.0,"wheat, winter - production, measured in bu",bu
1976,HYDE,SOUTH DAKOTA,CENTRAL,71400.0,"wheat, winter - production, measured in bu",bu
1976,SULLY*,SOUTH DAKOTA,CENTRAL,821700.0,"wheat, winter - production, measured in bu",bu
1976,POTTER,SOUTH DAKOTA,NORTH CENTRAL,545600.0,"wheat, winter - production, measured in bu",bu
1976,DEWEY,SOUTH DAKOTA,NORTHWEST,742000.0,"wheat, winter - production, measured in bu",bu
1976,STANLEY,SOUTH DAKOTA,WEST CENTRAL,623700.0,"wheat, winter - production, measured in bu",bu
1975,HUGHES,SOUTH DAKOTA,CENTRAL,506000.0,"wheat, winter - production, measured in bu",bu
1975,HYDE,SOUTH DAKOTA,CENTRAL,55200.0,"wheat, winter - production, measured in bu",bu
1975,SULLY*,SOUTH DAKOTA,CENTRAL,1105800.0,"wheat, winter - production, measured in bu",bu
1975,POTTER,SOUTH DAKOTA,NORTH CENTRAL,336000.0,"wheat, winter - production, measured in bu",bu
1975,DEWEY,SOUTH DAKOTA,NORTHWEST,319000.0,"wheat, winter - production, measured in bu",bu
1975,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1559300.0,"wheat, winter - production, measured in bu",bu
1974,HUGHES,SOUTH DAKOTA,CENTRAL,638000.0,"wheat, winter - production, measured in bu",bu
1974,HYDE,SOUTH DAKOTA,CENTRAL,94300.0,"wheat, winter - production, measured in bu",bu
1974,SULLY*,SOUTH DAKOTA,CENTRAL,1362800.0,"wheat, winter - production, measured in bu",bu
1974,POTTER,SOUTH DAKOTA,NORTH CENTRAL,465000.0,"wheat, winter - production, measured in bu",bu
1974,DEWEY,SOUTH DAKOTA,NORTHWEST,347600.0,"wheat, winter - production, measured in bu",bu
1974,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1726500.0,"wheat, winter - production, measured in bu",bu
1973,HUGHES,SOUTH DAKOTA,CENTRAL,442000.0,"wheat, winter - production, measured in bu",bu
1973,HYDE,SOUTH DAKOTA,CENTRAL,77500.0,"wheat, winter - production, measured in bu",bu
1973,SULLY*,SOUTH DAKOTA,CENTRAL,1618200.0,"wheat, winter - production, measured in bu",bu
1973,POTTER,SOUTH DAKOTA,NORTH CENTRAL,469000.0,"wheat, winter - production, measured in bu",bu
1973,DEWEY,SOUTH DAKOTA,NORTHWEST,355200.0,"wheat, winter - production, measured in bu",bu
1973,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1344800.0,"wheat, winter - production, measured in bu",bu
1972,HUGHES,SOUTH DAKOTA,CENTRAL,651000.0,"wheat, winter - production, measured in bu",bu
1972,HYDE,SOUTH DAKOTA,CENTRAL,147000.0,"wheat, winter - production, measured in bu",bu
1972,SULLY*,SOUTH DAKOTA,CENTRAL,2097100.0,"wheat, winter - production, measured in bu",bu
1972,POTTER,SOUTH DAKOTA,NORTH CENTRAL,557600.0,"wheat, winter - production, measured in bu",bu
1972,DEWEY,SOUTH DAKOTA,NORTHWEST,335400.0,"wheat, winter - production, measured in bu",bu
1972,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1798800.0,"wheat, winter - production, measured in bu",bu
1971,HUGHES,SOUTH DAKOTA,CENTRAL,689700.0,"wheat, winter - production, measured in bu",bu
1971,HYDE,SOUTH DAKOTA,CENTRAL,125400.0,"wheat, winter - production, measured in bu",bu
1971,SULLY*,SOUTH DAKOTA,CENTRAL,1568800.0,"wheat, winter - production, measured in bu",bu
1971,POTTER,SOUTH DAKOTA,NORTH CENTRAL,403200.0,"wheat, winter - production, measured in bu",bu
1971,DEWEY,SOUTH DAKOTA,NORTHWEST,185600.0,"wheat, winter - production, measured in bu",bu
1971,STANLEY,SOUTH DAKOTA,WEST CENTRAL,1185800.0,"wheat, winter - production, measured in bu",bu
1970,HUGHES,SOUTH DAKOTA,CENTRAL,396900.0,"wheat, winter - production, measured in bu",bu
1970,HYDE,SOUTH DAKOTA,CENTRAL,88200.0,"wheat, winter - production, measured in bu",bu
1970,SULLY*,SOUTH DAKOTA,CENTRAL,858600.0,"wheat, winter - production, measured in bu",bu
1970,POTTER,SOUTH DAKOTA,NORTH CENTRAL,307500.0,"wheat, winter - production, measured in bu",bu
1970,DEWEY,SOUTH DAKOTA,NORTHWEST,170000.0,"wheat, winter - production, measured in bu",bu
1970,STANLEY,SOUTH DAKOTA,WEST CENTRAL,810000.0,"wheat, winter - production, measured in bu",bu
1969,HUGHES,SOUTH DAKOTA,CENTRAL,654800.0,"wheat, winter - production, measured in bu",bu
1969,HYDE,SOUTH DAKOTA,CENTRAL,123200.0,"wheat, winter - production, measured in bu",bu
1969,SULLY*,SOUTH DAKOTA,CENTRAL,1055000.0,"wheat, winter - production, measured in bu",bu
1969,POTTER,SOUTH DAKOTA,NORTH CENTRAL,310500.0,"wheat, winter - production, measured in bu",bu
1969,DEWEY,SOUTH DAKOTA,NORTHWEST,292800.0,"wheat, winter - production, measured in bu",bu
1969,STANLEY,SOUTH DAKOTA,WEST CENTRAL,654200.0,"wheat, winter - production, measured in bu",bu
1968,HUGHES,SOUTH DAKOTA,CENTRAL,1071000.0,"wheat, winter - production, measured in bu",bu
1968,HYDE,SOUTH DAKOTA,CENTRAL,148200.0,"wheat, winter - production, measured in bu",bu
1968,SULLY*,SOUTH DAKOTA,CENTRAL,1790100.0,"wheat, winter - production, measured in bu",bu
1968,POTTER,SOUTH DAKOTA,NORTH CENTRAL,425700.0,"wheat, winter - production, measured in bu",bu
1968,DEWEY,SOUTH DAKOTA,NORTHWEST,322400.0,"wheat, winter - production, measured in bu",bu
